cy_id,PC_1,PC_2,cluster,is_centroid,selected
2015_AWCM_SP126,-1.8581634170680055,0.591648978672432,0,False,False
2016_AWCM_SP126,-0.9512304095445527,-0.9229147207497459,0,False,False
2017_AWCM_SP126,2.81118587816711,4.335695387889468,1,False,False
2018_AWCM_SP126,-2.3915305200611394,0.04052020164661317,0,False,False
2019_AWCM_SP126,-4.838559218804079,0.705024603062356,0,False,False
2020_AWCM_SP126,-0.130325612065788,-1.7192539390257133,0,False,False
2021_AWCM_SP126,-1.8758314822964939,-1.55326704981001,0,False,False
2022_AWCM_SP126,-2.9172954232204007,0.05098546552538859,0,False,False
2023_AWCM_SP126,-3.2114989405129863,-2.006664838955725,0,False,False
2024_AWCM_SP126,0.25512655873767903,5.497158710413296,1,False,False
2025_AWCM_SP126,1.0848963324444956,2.2716168446722453,1,False,False
2026_AWCM_SP126,0.009929267977612765,-0.7889816365849275,0,False,False
2027_AWCM_SP126,-0.9453972597345832,1.0308447404850418,0,False,False
2028_AWCM_SP126,0.4544440428470082,2.174934870109705,1,False,False
2029_AWCM_SP126,-0.7238988448743198,-0.049308417273390054,0,False,False
2030_AWCM_SP126,-1.158737172378965,-1.4287550864383218,0,False,False
2031_AWCM_SP126,1.4500632286116266,-2.016493162989815,1,False,False
2032_AWCM_SP126,-0.9381250203085019,0.04445057635277984,0,False,False
2033_AWCM_SP126,-1.0917456904698029,-0.2716811354692726,0,False,False
2034_AWCM_SP126,-2.950482105300858,1.2996604973685277,0,False,False
2035_AWCM_SP126,-3.6856110860663427,-0.10525188299996827,0,False,False
2036_AWCM_SP126,-1.6699238640864154,0.38021950589777326,0,False,False
2037_AWCM_SP126,0.5168829680056863,-3.698297088774661,0,False,False
2038_AWCM_SP126,1.5035653747881654,-2.820640020325421,1,False,False
2039_AWCM_SP126,-2.747094880848021,-3.9209070688708674,0,False,False
2040_AWCM_SP126,-1.249582228067273,2.5171762417066437,0,False,False
2041_AWCM_SP126,0.32141549994433655,-0.9732274806946791,1,False,False
2042_AWCM_SP126,1.7829593810041162,5.035279064865008,1,False,False
2043_AWCM_SP126,-0.6091396441460769,0.03394859264792229,0,False,False
2044_AWCM_SP126,-4.6910963139048585,-1.9008505478324926,0,False,False
2045_AWCM_SP126,-3.8643257400486153,-0.24668362581886707,0,False,False
2046_AWCM_SP126,0.6388895378585239,-1.8922393983139603,1,False,False
2047_AWCM_SP126,0.8851192596098898,-1.5925254719318866,1,False,False
2048_AWCM_SP126,-0.6135807015533901,-2.3152542273485444,0,False,False
2049_AWCM_SP126,0.2814949164499534,-1.4653647536444436,1,False,False
2050_AWCM_SP126,0.9831762186472319,2.336278495665146,1,False,False
2051_AWCM_SP126,0.9644178118789506,0.5622069523208184,1,False,False
2052_AWCM_SP126,0.014380447240842056,-0.1596762836265446,0,False,False
2053_AWCM_SP126,1.1416151278376903,-1.4615292810508194,1,False,False
2054_AWCM_SP126,-1.9635760324158253,-0.7965463131987458,0,False,True
2055_AWCM_SP126,0.4285321586610161,-1.8274820508096457,1,False,False
2056_AWCM_SP126,0.8119506254624564,0.10044502014141456,1,False,False
2057_AWCM_SP126,0.7648654333589501,-2.245574047720742,1,False,False
2058_AWCM_SP126,1.7204580306863282,1.0740511150938048,1,False,False
2059_AWCM_SP126,-0.2204692379068261,-1.0197570144548016,0,False,False
2060_AWCM_SP126,-0.40700552990018635,0.5862977373000652,0,False,False
2061_AWCM_SP126,1.1127237408651593,-2.60240233438754,1,False,False
2062_AWCM_SP126,-3.7510831595295215,-2.315948658643688,0,False,False
2063_AWCM_SP126,-4.032551208856782,-3.8412055552962348,0,False,False
2064_AWCM_SP126,0.04582566686593168,-1.615449813540311,0,False,False
2065_AWCM_SP126,0.8471019096423517,0.12137180210329805,1,False,False
2066_AWCM_SP126,-0.20209100265175017,1.689418280304802,1,False,False
2067_AWCM_SP126,3.51512369643424,-2.5995881773515834,1,False,False
2068_AWCM_SP126,-1.9657099465261367,-3.116514623370689,0,False,False
2069_AWCM_SP126,1.3237259530665213,-1.731558059108811,1,False,False
2070_AWCM_SP126,4.481620423195436,1.50370803816589,1,False,False
2071_AWCM_SP126,-0.6184350354361642,-2.7529859011030164,0,False,False
2072_AWCM_SP126,0.7047558670178934,-1.671634963854939,1,False,False
2073_AWCM_SP126,1.427915708148103,-1.1672667033839061,1,False,False
2074_AWCM_SP126,-0.8241879602460195,-3.076593536698725,0,False,False
2075_AWCM_SP126,-0.8784470112297394,-2.457945494206512,0,False,False
2076_AWCM_SP126,0.5080332703476866,1.9639276934872933,1,False,False
2077_AWCM_SP126,0.5256038903424205,-1.4641912924269533,1,False,False
2078_AWCM_SP126,-0.030785653617746066,-2.431720095471776,0,False,False
2079_AWCM_SP126,-1.0434465156791028,1.7062904652759876,0,False,False
2080_AWCM_SP126,-0.4750940787768792,0.02332864573256556,0,False,False
2081_AWCM_SP126,-1.4828569966445901,3.906848436377902,0,False,False
2082_AWCM_SP126,-1.0649651081884288,-0.17254055089130235,0,False,False
2083_AWCM_SP126,-2.6659614650516428,0.7142977779266868,0,False,False
2084_AWCM_SP126,-0.6781163565126312,-2.7581324435164425,0,False,False
2085_AWCM_SP126,-1.383844885156516,-1.601650726132498,0,False,False
2086_AWCM_SP126,1.9733321420469858,-1.8817621926422592,1,False,False
2087_AWCM_SP126,-1.5786659869467499,-3.3939017285746886,0,False,False
2088_AWCM_SP126,-0.5821542117070091,0.04513848041342361,0,False,False
2089_AWCM_SP126,-2.054086937459367,-2.724700344288987,0,False,False
2090_AWCM_SP126,-0.43393861397280264,0.9626748258187195,0,False,False
2091_AWCM_SP126,-1.7370381618770883,1.5791476966935956,0,False,False
2092_AWCM_SP126,-0.24390366754870244,-2.798259177577113,0,False,False
2093_AWCM_SP126,-0.7366366323945621,-4.126516712152639,0,False,False
2094_AWCM_SP126,-1.3884434160484955,-2.4509749456527428,0,False,False
2095_AWCM_SP126,-2.654519512282568,-0.3571947202347806,0,False,False
2096_AWCM_SP126,2.660662047909947,-0.21526007986177864,1,False,False
2097_AWCM_SP126,1.0459409349865885,1.5966602947756856,1,False,False
2098_AWCM_SP126,-0.087837951971933,-0.06364203967607486,0,False,False
2099_AWCM_SP126,0.7722315426274663,-1.9920898179497568,1,False,False
2100_AWCM_SP126,-2.0653602630503327,-3.4668367186209985,0,False,False
2015_BCCS_SP126,-5.68794468911839,0.7562579502944671,0,False,False
2016_BCCS_SP126,-3.026264775735251,-0.15532924917039723,0,False,False
2017_BCCS_SP126,2.6633258282970864,1.3016717477939583,1,False,False
2018_BCCS_SP126,-2.2973493013691497,-0.07470369501402173,0,False,False
2019_BCCS_SP126,-2.8382868709169102,1.8641115640418118,0,False,False
2020_BCCS_SP126,-0.6603698910495559,0.023823856647819483,0,False,False
2021_BCCS_SP126,0.24540951329761015,0.1519607366114648,1,False,False
2022_BCCS_SP126,-2.664929616220272,-1.111916094559517,0,False,False
2023_BCCS_SP126,-0.6164952910225975,-3.3497297701883473,0,False,False
2024_BCCS_SP126,-3.919673651248004,-2.0098009267518964,0,False,False
2025_BCCS_SP126,2.62026367526974,-1.593781915702695,1,False,False
2026_BCCS_SP126,-1.6452181688121656,-5.185179587414097,0,False,False
2027_BCCS_SP126,-2.4276722879880457,-0.2763158746348361,0,False,False
2028_BCCS_SP126,-1.9750585556323597,0.10899493869966975,0,False,False
2029_BCCS_SP126,0.004560965048761585,-2.2649211785592036,0,False,False
2030_BCCS_SP126,-0.9915279064582341,4.285720145722494,0,False,False
2031_BCCS_SP126,-2.6734123673096444,0.3667622827951035,0,False,False
2032_BCCS_SP126,-3.8396599509295375,-0.6758859346190567,0,False,False
2033_BCCS_SP126,0.06839300098387686,2.6343733341131443,1,False,False
2034_BCCS_SP126,-2.935291570937386,7.319227456001124,0,False,False
2035_BCCS_SP126,-1.5372762074432196,4.196822946554002,0,False,False
2036_BCCS_SP126,-2.129544606154397,-0.6667233147861064,0,False,True
2037_BCCS_SP126,-3.4857576884033565,-0.35590917348404394,0,False,False
2038_BCCS_SP126,-2.9315804519732667,-0.7804841821524776,0,False,False
2039_BCCS_SP126,0.4470489206941931,-2.6178199044795147,1,False,False
2040_BCCS_SP126,-1.0739509820642672,-2.615421951637766,0,False,False
2041_BCCS_SP126,-3.836418027600646,1.4449469513081894,0,False,False
2042_BCCS_SP126,-4.339438599518677,0.44415985311099343,0,False,False
2043_BCCS_SP126,0.8185431507497448,0.19229325665373928,1,False,False
2044_BCCS_SP126,-3.7946336845424717,2.6471827480603527,0,False,False
2045_BCCS_SP126,-1.374816895034505,3.696706605694708,0,False,False
2046_BCCS_SP126,-4.844631386660498,0.01917461184425293,0,False,False
2047_BCCS_SP126,1.93525806004751,1.950156101750459,1,False,False
2048_BCCS_SP126,2.6718187410722853,-3.1784941366775374,1,False,False
2049_BCCS_SP126,1.5169431421880522,0.08573964400236285,1,False,False
2050_BCCS_SP126,4.135274693617399,-0.8642141967918454,1,False,False
2051_BCCS_SP126,3.7486977757447506,-0.9653335178462641,1,False,False
2052_BCCS_SP126,5.409745721119717,1.7201276772252971,1,False,False
2053_BCCS_SP126,-1.5064530750938645,-3.761284838443359,0,False,False
2054_BCCS_SP126,-1.7955298272608915,-3.078187188499983,0,False,False
2055_BCCS_SP126,-4.065374030778054,-0.5968814709213464,0,False,False
2056_BCCS_SP126,1.1938232646277875,-0.32849414571345487,1,False,False
2057_BCCS_SP126,0.9407549414844159,1.5604284391907792,1,False,False
2058_BCCS_SP126,-3.92345650950566,1.326611535032668,0,False,False
2059_BCCS_SP126,1.2820980291770305,-1.2050761623081434,1,False,False
2060_BCCS_SP126,-2.51412026678607,1.9208319842888375,0,False,False
2061_BCCS_SP126,-3.105961930810791,2.7550225508782495,0,False,False
2062_BCCS_SP126,-3.71836779433035,0.7986483660175118,0,False,False
2063_BCCS_SP126,0.37964864115468494,-3.4064007928195914,0,False,False
2064_BCCS_SP126,-2.536257998989082,-1.8351880215819318,0,False,False
2065_BCCS_SP126,-1.3084549703632389,-2.02939907022157,0,False,False
2066_BCCS_SP126,-2.5262483488025094,-3.7699082681145852,0,False,False
2067_BCCS_SP126,2.7231610699003186,0.03840124135068253,1,False,False
2068_BCCS_SP126,0.7531551644713224,-1.875112448279315,1,False,False
2069_BCCS_SP126,-1.231682396498455,2.3505422155642575,0,False,False
2070_BCCS_SP126,1.568987243677694,0.9087207763461931,1,False,False
2071_BCCS_SP126,3.3128757771939674,-2.675053363186644,1,False,False
2072_BCCS_SP126,1.2786156607763728,-2.047099494506584,1,False,False
2073_BCCS_SP126,-2.045105393203776,0.8589019262084696,0,False,False
2074_BCCS_SP126,0.3992369955925285,3.0249824153362246,1,False,False
2075_BCCS_SP126,0.9817417064967785,-0.43408027548267997,1,False,False
2076_BCCS_SP126,2.366289940897833,0.34458955971929883,1,False,False
2077_BCCS_SP126,0.18777345151334973,-1.4641697115633683,0,False,False
2078_BCCS_SP126,-1.089944029186104,0.25047554591681176,0,False,False
2079_BCCS_SP126,1.9693247769206357,0.10536605985430632,1,True,True
2080_BCCS_SP126,5.546858989130583,-2.1993621206346297,1,False,False
2081_BCCS_SP126,-3.3367113692201533,-0.05618640980703423,0,False,False
2082_BCCS_SP126,-2.9134615747395007,1.1285697866381097,0,False,False
2083_BCCS_SP126,0.1475003814102273,-2.5033367144112426,0,False,False
2084_BCCS_SP126,-0.22160745381745894,-0.08372158487055828,0,False,False
2085_BCCS_SP126,2.6840626725154135,-2.1199799965036528,1,False,False
2086_BCCS_SP126,2.371244170016777,-2.57159529194045,1,False,False
2087_BCCS_SP126,-1.427102455342294,-0.7151768999087519,0,False,False
2088_BCCS_SP126,-4.919631227802644,2.5826901148759354,0,False,False
2089_BCCS_SP126,-2.094358671564413,-0.20832899285524453,0,False,True
2090_BCCS_SP126,-2.056631735936761,-2.7621059298119612,0,False,False
2091_BCCS_SP126,-1.4751345731659165,-3.5176215219677776,0,False,False
2092_BCCS_SP126,-0.012711204532492757,-1.9627810807206116,0,False,False
2093_BCCS_SP126,3.584603015512937,-1.443259171688659,1,False,False
2094_BCCS_SP126,-0.1264657889905482,-0.1882486995444635,0,False,False
2095_BCCS_SP126,2.40424945779645,1.495346968937414,1,False,False
2096_BCCS_SP126,-0.4002336456782215,-2.3365732218836763,0,False,False
2097_BCCS_SP126,-1.2642794955361878,-3.3253951706346383,0,False,False
2098_BCCS_SP126,-0.44364046026973963,-2.872034535440266,0,False,False
2099_BCCS_SP126,3.4103782426129783,-0.3659790827795823,1,False,False
2100_BCCS_SP126,-2.54206029288105,-2.8491511501508766,0,False,False
2015_CMR5_SP126,-5.7164288611894065,6.595524090121873,0,False,False
2016_CMR5_SP126,-1.389455139146086,-2.2309793827835733,0,False,False
2017_CMR5_SP126,-3.3630584834769115,-2.8241858208178847,0,False,False
2018_CMR5_SP126,-3.517670319837939,-1.9074799977173447,0,False,False
2019_CMR5_SP126,-6.783097308261201,1.5380987450615278,0,False,False
2020_CMR5_SP126,-2.632008383388819,0.19359874510754443,0,False,False
2021_CMR5_SP126,-1.7846698323064039,1.5523061235113078,0,False,False
2022_CMR5_SP126,-4.252982351093827,1.4876553449703667,0,False,False
2023_CMR5_SP126,-2.6665340776982323,1.2016843970628377,0,False,False
2024_CMR5_SP126,-0.17235599552895345,0.9180817357256401,0,False,False
2025_CMR5_SP126,-3.877384617722345,1.3041857440173532,0,False,False
2026_CMR5_SP126,-7.170366096614099,-1.4641553017403557,0,False,False
2027_CMR5_SP126,-3.3998769146282766,1.2401555907940316,0,False,False
2028_CMR5_SP126,-2.7106602023993482,-4.172095201321017,0,False,False
2029_CMR5_SP126,-2.322778510563598,-1.8230002138163062,0,False,False
2030_CMR5_SP126,-2.2997807606643352,-3.3381080628331516,0,False,False
2031_CMR5_SP126,-1.8076515512642457,-1.2280309518045662,0,False,False
2032_CMR5_SP126,-1.1520184341542528,-1.7673362413276703,0,False,False
2033_CMR5_SP126,0.42119583848517633,1.493752766495801,1,False,False
2034_CMR5_SP126,-1.662077926162908,-0.8260116463029812,0,False,True
2035_CMR5_SP126,0.3770465877052722,0.983829390736247,1,False,False
2036_CMR5_SP126,-1.3042048264410049,0.6429700550286798,0,False,False
2037_CMR5_SP126,-2.7532289642817847,0.5746713668296066,0,False,False
2038_CMR5_SP126,-0.6361002096762413,-2.5530264016410897,0,False,False
2039_CMR5_SP126,3.031840857332636,5.393739368323849,1,False,False
2040_CMR5_SP126,-4.976866428926353,4.5197044304789245,0,False,False
2041_CMR5_SP126,-0.8367304330810545,-0.1134762870194708,0,False,False
2042_CMR5_SP126,0.2868834912471966,2.36646100477502,1,False,False
2043_CMR5_SP126,2.0150448848562603,3.4690584354616236,1,False,False
2044_CMR5_SP126,2.054350932804998,-0.3151576211627841,1,False,True
2045_CMR5_SP126,0.07364207899313277,-1.3959514746863417,0,False,False
2046_CMR5_SP126,-0.024834075316513188,-0.3795491110903456,0,False,False
2047_CMR5_SP126,2.348484999304006,-1.3296801177070612,1,False,False
2048_CMR5_SP126,0.5690792301221796,-1.4069766109166042,1,False,False
2049_CMR5_SP126,-1.6987047214917064,1.1693946426619923,0,False,False
2050_CMR5_SP126,2.9525689073128185,1.1043033509204703,1,False,False
2051_CMR5_SP126,-0.21875230047215544,1.2368097618025748,0,False,False
2052_CMR5_SP126,1.5152731028178443,-0.2108182205252632,1,False,False
2053_CMR5_SP126,0.7489147426537367,-3.181242751074197,1,False,False
2054_CMR5_SP126,1.9660709611512048,-2.091588053426974,1,False,False
2055_CMR5_SP126,0.8352903233188592,-1.1571296996697689,1,False,False
2056_CMR5_SP126,-1.152978991407173,6.754058675757056,0,False,False
2057_CMR5_SP126,0.09430615263854503,6.343805908320112,1,False,False
2058_CMR5_SP126,3.1857022649016904,-1.2488494173929798,1,False,False
2059_CMR5_SP126,5.073080204519512,-0.1882856299022258,1,False,False
2060_CMR5_SP126,0.7160947238564629,-1.1489162178616819,1,False,False
2061_CMR5_SP126,3.726681215068199,-0.9917460245885388,1,False,False
2062_CMR5_SP126,5.716434651302929,-1.3428509457362843,1,False,False
2063_CMR5_SP126,2.0213336227431222,-0.8952531103512178,1,False,False
2064_CMR5_SP126,4.054743455659102,4.942959203857032,1,False,False
2065_CMR5_SP126,0.6917666186249526,-1.1861776583704726,1,False,False
2066_CMR5_SP126,-2.1527254065514074,4.114014524130337,0,False,False
2067_CMR5_SP126,1.9493587600790405,-1.4482156705602676,1,False,False
2068_CMR5_SP126,4.218769828139705,-0.10314221490574631,1,False,False
2069_CMR5_SP126,1.204385692397202,-0.5662399973389155,1,False,False
2070_CMR5_SP126,1.3147305147125583,2.3817690153314577,1,False,False
2071_CMR5_SP126,1.88423378564573,2.3088354097356536,1,False,False
2072_CMR5_SP126,-2.050809007847056,0.5139945050429382,0,False,False
2073_CMR5_SP126,1.1912820387189638,1.6244516866984955,1,False,False
2074_CMR5_SP126,1.4979634768555334,4.76379753008403,1,False,False
2075_CMR5_SP126,1.1668233634823526,-2.9569980831951286,1,False,False
2076_CMR5_SP126,2.0273901587724588,-0.31227515585262927,1,False,True
2077_CMR5_SP126,1.8956497885756127,1.7168415391813383,1,False,False
2078_CMR5_SP126,-3.0917875924882203,4.27024499936362,0,False,False
2079_CMR5_SP126,1.9202773517580218,0.1678114996371551,1,False,True
2080_CMR5_SP126,-2.055458024655221,-1.5861383912499165,0,False,False
2081_CMR5_SP126,1.021882464431159,-0.9703118173251403,1,False,False
2082_CMR5_SP126,3.359681741139974,0.4106057705676002,1,False,False
2083_CMR5_SP126,0.7575294963139023,-1.4455308091711518,1,False,False
2084_CMR5_SP126,3.7028428710110313,2.3222817915607457,1,False,False
2085_CMR5_SP126,7.714052976643957,1.4596301972284653,1,False,False
2086_CMR5_SP126,4.049056696720491,-0.13187032893855016,1,False,False
2087_CMR5_SP126,4.28184541358214,0.5160380058465575,1,False,False
2088_CMR5_SP126,3.297712760721025,3.7154942027730042,1,False,False
2089_CMR5_SP126,5.623178347921882,1.279167869654282,1,False,False
2090_CMR5_SP126,0.7506985941547811,0.9853606876675299,1,False,False
2091_CMR5_SP126,1.0350429378941808,2.632943125977765,1,False,False
2092_CMR5_SP126,5.713032548489607,-1.414442016544688,1,False,False
2093_CMR5_SP126,4.603418431555033,3.123676727252454,1,False,False
2094_CMR5_SP126,4.236194074723818,0.9683727992297717,1,False,False
2095_CMR5_SP126,4.634347678232801,1.7858108311103633,1,False,False
2096_CMR5_SP126,3.9757190326243492,-2.990399193755968,1,False,False
2097_CMR5_SP126,5.436467955784235,0.6748614990521412,1,False,False
2098_CMR5_SP126,3.33076344700527,-0.3688141326619683,1,False,False
2099_CMR5_SP126,3.0297375722656588,-1.7892292819067948,1,False,False
2100_CMR5_SP126,3.435380719323841,0.5400549109608123,1,False,False
2015_ECE3_SP126,-0.4350763454061625,0.6141382118134523,0,False,False
2016_ECE3_SP126,-0.8481298997554324,-1.338918888013771,0,False,False
2017_ECE3_SP126,4.145670052417645,-1.7225998703822665,1,False,False
2018_ECE3_SP126,0.8833910940463517,0.6668724174767652,1,False,False
2019_ECE3_SP126,-0.6101482534163508,0.5339115298646341,0,False,False
2020_ECE3_SP126,0.30438256950489256,-2.381553135542977,0,False,False
2021_ECE3_SP126,-0.28196883668790734,-1.345829855145592,0,False,False
2022_ECE3_SP126,2.0136795851649407,-1.3848716857336718,1,False,False
2023_ECE3_SP126,0.4868584688022057,-0.9444116371168944,1,False,False
2024_ECE3_SP126,-1.2294926168581666,-1.8504294125284746,0,False,False
2025_ECE3_SP126,-0.7512427122600576,-2.3627432295579656,0,False,False
2026_ECE3_SP126,1.0591562886836912,0.4945971196719964,1,False,False
2027_ECE3_SP126,1.281872255687395,-3.382534404355568,1,False,False
2028_ECE3_SP126,0.4580688571384351,2.295407916532964,1,False,False
2029_ECE3_SP126,-2.7379295790546276,-1.246091068381425,0,False,False
2030_ECE3_SP126,2.189121669602683,-1.5902511689074554,1,False,False
2031_ECE3_SP126,0.45182088972696643,-2.972475204637692,0,False,False
2032_ECE3_SP126,-1.8955968562591177,6.720225395268566,0,False,False
2033_ECE3_SP126,1.7331532863641346,1.3802132586597362,1,False,False
2034_ECE3_SP126,-0.447984552789761,-2.6797131664365894,0,False,False
2035_ECE3_SP126,2.0005638081785175,-1.6774275845973596,1,False,False
2036_ECE3_SP126,1.7555798121057207,3.0968309835992165,1,False,False
2037_ECE3_SP126,0.42406228596926077,-0.7798859256246864,1,False,False
2038_ECE3_SP126,1.5467130951643813,-3.354622948160907,1,False,False
2039_ECE3_SP126,1.65962380399917,-2.995404167630343,1,False,False
2040_ECE3_SP126,2.8732200374647414,0.48078522103714705,1,False,False
2041_ECE3_SP126,1.8219079330380756,-2.1197575861149693,1,False,False
2042_ECE3_SP126,-0.1160771622508517,-3.2104301547691745,0,False,False
2043_ECE3_SP126,3.991876071776664,3.0340320044174196,1,False,False
2044_ECE3_SP126,4.071357970529767,0.12852282959950362,1,False,False
2045_ECE3_SP126,2.912259243358696,-0.9601233737809981,1,False,False
2046_ECE3_SP126,1.148044226104887,3.9163227060683106,1,False,False
2047_ECE3_SP126,-1.218745109577329,2.725115236935539,0,False,False
2048_ECE3_SP126,3.3124656436397326,-1.9774301667488496,1,False,False
2049_ECE3_SP126,1.984561586837434,-0.43488463817544665,1,False,False
2050_ECE3_SP126,3.24829669108837,-0.6807295871336865,1,False,False
2051_ECE3_SP126,3.7508150288837103,-1.0663637477310288,1,False,False
2052_ECE3_SP126,-0.1022833230366033,-2.2292652459112605,0,False,False
2053_ECE3_SP126,2.647599485630308,-1.1557303200395381,1,False,False
2054_ECE3_SP126,1.7826856732342413,-0.03237665075566516,1,False,True
2055_ECE3_SP126,-0.9729986668362922,0.9311274875956411,0,False,False
2056_ECE3_SP126,-0.8128078826183412,-1.4518380820052028,0,False,False
2057_ECE3_SP126,0.10848014185686465,-0.33759347700653725,1,False,False
2058_ECE3_SP126,0.32783749720507427,-3.655106031048123,0,False,False
2059_ECE3_SP126,0.4680401085602468,-2.459816188744041,1,False,False
2060_ECE3_SP126,0.8877039483678846,0.09698251238443835,1,False,False
2061_ECE3_SP126,1.8520386996036642,-3.1388842397061563,1,False,False
2062_ECE3_SP126,-0.600890476565828,-3.993184368805869,0,False,False
2063_ECE3_SP126,1.3342881316767476,1.6255993877187693,1,False,False
2064_ECE3_SP126,3.979726173088463,-0.5682695072619351,1,False,False
2065_ECE3_SP126,0.5315365752905803,1.1000240241868184,1,False,False
2066_ECE3_SP126,1.9349141307840623,-3.1618668262227954,1,False,False
2067_ECE3_SP126,6.122893257284179,2.4202121684149986,1,False,False
2068_ECE3_SP126,2.9796210277770054,4.235218151343796,1,False,False
2069_ECE3_SP126,2.205972743904482,6.6279985852410865,1,False,False
2070_ECE3_SP126,1.2210081198654463,-2.930336810560288,1,False,False
